FBgn0013576	55004	55006	55003	FBtr0110933,FBtr0306694,FBtr0306695,FBtr0308580	FBtr0078810,FBtr0078813,FBtr0333695,FBtr0100197,FBtr0110932,FBtr0078812,FBtr0078818,FBtr0078811,FBtr0100199,FBtr0273434,FBtr0308581,FBtr0273432,FBtr0273433,FBtr0273431
FBgn0013576	55008	55009	55007	FBtr0333695,FBtr0078818,FBtr0308581,FBtr0308580,FBtr0333694	FBtr0078810,FBtr0078813,FBtr0100197,FBtr0110932,FBtr0078812,FBtr0078811,FBtr0100199,FBtr0110933,FBtr0273434,FBtr0306694,FBtr0273432,FBtr0273433,FBtr0306695,FBtr0273431
FBgn0013576	55011	55012	55010	FBtr0078810,FBtr0078813,FBtr0100197,FBtr0110932,FBtr0078812,FBtr0078818,FBtr0078811,FBtr0100199,FBtr0110933,FBtr0273434,FBtr0306694,FBtr0308581,FBtr0273432,FBtr0273433,FBtr0306695,FBtr0308580,FBtr0273431,FBtr0333694	FBtr0333695
FBgn0013576	55021	55022	55020	FBtr0078818	FBtr0078812
FBgn0013576	55028	55029	55027	FBtr0306694	FBtr0078810,FBtr0110933,FBtr0273434,FBtr0308581
FBgn0013718	35124	35123	35125	FBtr0306619,FBtr0100040,FBtr0306624,FBtr0100039	FBtr0306620
FBgn0013718	35127	35126	35132	FBtr0306619,FBtr0306620	FBtr0100040,FBtr0306624,FBtr0100039
FBgn0013718	35131	35130	35132	FBtr0307191	FBtr0100042
FBgn0013718	35144	35143	35145	FBtr0306619,FBtr0306620,FBtr0306624,FBtr0307191,FBtr0306622,FBtr0306623	FBtr0100040,FBtr0100039,FBtr0100042,FBtr0100043,FBtr0100044,FBtr0100041
FBgn0013720	65980	65979	65981	FBtr0100198	FBtr0070255,FBtr0070256
FBgn0013733	25752	25753	25751	FBtr0304848	FBtr0087620,FBtr0087621,FBtr0301964,FBtr0087618,FBtr0087619,FBtr0273225,FBtr0087616,FBtr0087617,FBtr0273222,FBtr0273224
FBgn0013733	25764	25765	25763	FBtr0304851,FBtr0301593,FBtr0304847,FBtr0304848,FBtr0304852,FBtr0301592,FBtr0301591,FBtr0304849,FBtr0304850,FBtr0304853	FBtr0087620,FBtr0087621,FBtr0301964,FBtr0087618,FBtr0087619,FBtr0273226,FBtr0087616,FBtr0087617,FBtr0273223
FBgn0013733	25768	25769	25767	FBtr0304852	FBtr0304851,FBtr0087620,FBtr0087621,FBtr0301593,FBtr0301964,FBtr0304847,FBtr0304848,FBtr0087618,FBtr0087619,FBtr0273225,FBtr0273226,FBtr0301592,FBtr0087616,FBtr0087617,FBtr0273222,FBtr0273223,FBtr0273224,FBtr0301591,FBtr0304849,FBtr0304850,FBtr0304853
FBgn0013733	25771	25772	25770	FBtr0087621	FBtr0304851,FBtr0301593,FBtr0304847,FBtr0304848,FBtr0304852,FBtr0087619,FBtr0273225,FBtr0273226,FBtr0301592,FBtr0087616,FBtr0087617,FBtr0273222,FBtr0273223,FBtr0273224,FBtr0301591,FBtr0304849,FBtr0304850,FBtr0304853
FBgn0013733	25788	25790	25787	FBtr0304850	FBtr0087618,FBtr0087619,FBtr0273225,FBtr0273226,FBtr0301592,FBtr0087616,FBtr0087617,FBtr0273222,FBtr0273223,FBtr0273224,FBtr0301591
FBgn0013733	25789	25790	25787	FBtr0304849	FBtr0087618,FBtr0087619,FBtr0273225,FBtr0273226,FBtr0301592,FBtr0087616,FBtr0087617,FBtr0273222,FBtr0273223,FBtr0273224,FBtr0301591
FBgn0013759	60740	60741	60739	FBtr0301328,FBtr0301327	FBtr0084162,FBtr0112872,FBtr0112873,FBtr0084161,FBtr0330368
FBgn0013759	60743	60744	60742	FBtr0084162,FBtr0112872,FBtr0112873,FBtr0301328	FBtr0084161,FBtr0301327,FBtr0330368
FBgn0013765	25611	25620	25610	FBtr0100656	FBtr0100654,FBtr0087704,FBtr0309892,FBtr0309893,FBtr0087703
FBgn0013765	25615	25616	25614	FBtr0309888	FBtr0309889,FBtr0309891,FBtr0306635,FBtr0309890,FBtr0301395
FBgn0013765	25617	25618	25616	FBtr0306635,FBtr0309890	FBtr0309889,FBtr0309891,FBtr0301395,FBtr0309888
FBgn0013765	25626	25627	25625	FBtr0087704,FBtr0100656	FBtr0309892
FBgn0013799	36611	36610	36612	FBtr0074882,FBtr0332153,FBtr0310476	FBtr0100666,FBtr0332726
FBgn0013813	53332	53331	53333	FBtr0301302	FBtr0301303
FBgn0013949	52197	52196	52198	FBtr0084708	FBtr0084709
FBgn0013981	48625	48624	48626	FBtr0082964	FBtr0082963
FBgn0013984	60672	60673	60671	FBtr0084121	FBtr0290230
FBgn0013987	73344	73345	73341	FBtr0070839	FBtr0070837
FBgn0013988	26582	26583	26581	FBtr0087276,FBtr0302792,FBtr0302793,FBtr0087275,FBtr0087274,FBtr0302790,FBtr0302791,FBtr0302794	FBtr0302796
FBgn0013988	26591	26592	26589	FBtr0302792	FBtr0302793
FBgn0013988	26606	26607	26605	FBtr0087271,FBtr0302788,FBtr0302795	FBtr0302790,FBtr0302791,FBtr0302794,FBtr0302796
FBgn0013988	26614	26615	26613	FBtr0302791,FBtr0302794,FBtr0302796,FBtr0302788,FBtr0302795	FBtr0302790,FBtr0087271
FBgn0013995	50669	50668	50672	FBtr0083999	FBtr0309203
FBgn0013995	50671	50670	50672	FBtr0309202	FBtr0084000
FBgn0014001	46173	46172	46175	FBtr0114607,FBtr0081715	FBtr0081714
FBgn0014001	46179	46178	46180	FBtr0114607	FBtr0081714,FBtr0081715,FBtr0081716
FBgn0014006	50267	50266	50268	FBtr0083819	FBtr0300256
FBgn0014007	34682	34681	34683	FBtr0075913	FBtr0075914
FBgn0014010	7883	7884	7882	FBtr0077797,FBtr0077796,FBtr0330670,FBtr0077798,FBtr0077795,FBtr0330668,FBtr0077793	FBtr0077794,FBtr0330669
FBgn0014010	7891	7892	7887	FBtr0077796	FBtr0330668
FBgn0014010	7894	7895	7887	FBtr0330669	FBtr0077794
FBgn0014023	56438	56439	56437	FBtr0082120	FBtr0082121
FBgn0014024	73190	73191	73189	FBtr0301880	FBtr0070752,FBtr0070753,FBtr0112876
FBgn0014024	73196	73197	73195	FBtr0070752,FBtr0301880	FBtr0070753
FBgn0014026	73560	73561	73559	FBtr0070916	FBtr0070915
FBgn0014037	44281	44282	44280	FBtr0074920	FBtr0302047
FBgn0014127	13522	13523	13521	FBtr0081349	FBtr0081348
FBgn0014133	68823	68822	68824	FBtr0073527	FBtr0073526
FBgn0014141	59235	59236	59234	FBtr0290013	FBtr0290015
FBgn0014141	59242	59243	59241	FBtr0290014,FBtr0332166	FBtr0089471,FBtr0303364
FBgn0014163	43087	43088	43086	FBtr0331176,FBtr0075413,FBtr0075412	FBtr0331175,FBtr0100478,FBtr0100477
FBgn0014189	8969	8970	8968	FBtr0331676	FBtr0079125,FBtr0079123,FBtr0079124
FBgn0014391	76238	76239	76237	FBtr0074177	FBtr0074176
FBgn0014396	8297	8298	8296	FBtr0333259,FBtr0333253	FBtr0333252,FBtr0077567,FBtr0333256,FBtr0333257,FBtr0333258
FBgn0014396	8305	8306	8304	FBtr0333259,FBtr0077567,FBtr0333253,FBtr0333256,FBtr0333257,FBtr0333258,FBtr0333255	FBtr0333252,FBtr0333254
FBgn0014396	8309	8310	8308	FBtr0333252,FBtr0077567,FBtr0333253,FBtr0333256,FBtr0333257,FBtr0333255,FBtr0333254	FBtr0333259,FBtr0333258
FBgn0014396	8313	8314	8312	FBtr0333252	FBtr0333259,FBtr0077567,FBtr0333255,FBtr0333254
FBgn0014396	8316	8317	8312	FBtr0333253,FBtr0333256,FBtr0333257	FBtr0333258
FBgn0014455	69890	69889	69891	FBtr0074030	FBtr0332590
FBgn0014465	67908	67907	67909	FBtr0071201	FBtr0302936
FBgn0014467	70967	70966	70968	FBtr0300206	FBtr0074554
FBgn0014467	70969	70968	70970	FBtr0074554,FBtr0074556,FBtr0112877,FBtr0308232,FBtr0074557	FBtr0310341,FBtr0112878,FBtr0112879,FBtr0310340,FBtr0074555
FBgn0014467	70972	70970	70973	FBtr0112878,FBtr0074554,FBtr0074556,FBtr0310340,FBtr0074555	FBtr0310341,FBtr0112879,FBtr0112877,FBtr0074557
FBgn0014859	13639	13640	13638	FBtr0081397	FBtr0301347
FBgn0014859	13641	13642	13640	FBtr0081397	FBtr0301347
FBgn0014870	27014	27015	27013	FBtr0087074	FBtr0087073,FBtr0087072
FBgn0014870	27019	27020	27018	FBtr0087073	FBtr0087074,FBtr0087072
FBgn0014906	1060	1059	1061	FBtr0332371	FBtr0077576,FBtr0308315
FBgn0014931	46574	46573	46575	FBtr0304703	FBtr0081757
FBgn0015000	1562	1561	1563	FBtr0078991	FBtr0330714
FBgn0015011	59168	59169	59167	FBtr0083379	FBtr0083378
FBgn0015019	49399	49398	49400	FBtr0083338	FBtr0302370
FBgn0015024	69148	69147	69149	FBtr0073682	FBtr0073681
FBgn0015129	63332	63333	63331	FBtr0085468	FBtr0085467,FBtr0330293
FBgn0015218	41041	41042	41037	FBtr0076492	FBtr0076490
FBgn0015221	54099	54098	54100	FBtr0332169	FBtr0085622,FBtr0085623,FBtr0332168,FBtr0085624
FBgn0015222	63684	63685	63683	FBtr0085635	FBtr0085632,FBtr0085633,FBtr0085634,FBtr0306588,FBtr0085631,FBtr0306587,FBtr0332170
FBgn0015222	63687	63688	63686	FBtr0332170	FBtr0306588,FBtr0306587
FBgn0015222	63693	63694	63692	FBtr0085631	FBtr0085633
FBgn0015239	44943	44944	44942	FBtr0303654,FBtr0303653,FBtr0078392,FBtr0078389,FBtr0078390	FBtr0078391
FBgn0015269	52697	52696	52698	FBtr0084952,FBtr0100113,FBtr0330182	FBtr0084953,FBtr0330183
FBgn0015269	52702	52700	52703	FBtr0100113,FBtr0330182,FBtr0330183	FBtr0084953
FBgn0015278	41765	41766	41764	FBtr0076088,FBtr0332055	FBtr0076087,FBtr0076086
FBgn0015279	60275	60276	60274	FBtr0083940	FBtr0083941
FBgn0015286	72919	72920	72918	FBtr0070583,FBtr0070584	FBtr0070582
FBgn0015286	72923	72924	72922	FBtr0070583	FBtr0070582,FBtr0070584
FBgn0015324	45913	45912	45914	FBtr0078701	FBtr0078700
FBgn0015371	18005	18004	18006	FBtr0305217	FBtr0111007,FBtr0305214,FBtr0305213,FBtr0305215
FBgn0015509	15077	15076	15078	FBtr0088846	FBtr0088845
FBgn0015509	15080	15079	15081	FBtr0088847	FBtr0088848
FBgn0015513	51623	51622	51624	FBtr0304729	FBtr0084459
FBgn0015521	918	917	919	FBtr0273293	FBtr0077621,FBtr0077623
FBgn0015524	28432	28433	28431	FBtr0290289	FBtr0110772
FBgn0015524	28435	28436	28434	FBtr0110772	FBtr0290289
FBgn0015541	52927	52926	52929	FBtr0305065	FBtr0085066
FBgn0015541	52928	52926	52929	FBtr0112882	FBtr0085066
FBgn0015558	78111	78112	78110	FBtr0329900	FBtr0329901,FBtr0333749,FBtr0077224
FBgn0015558	78114	78115	78113	FBtr0329901,FBtr0329903,FBtr0077224,FBtr0329902,FBtr0329900	FBtr0333749
FBgn0015558	78119	78120	78118	FBtr0329901	FBtr0077224,FBtr0329900
FBgn0015562	18777	18776	18778	FBtr0087052	FBtr0087051
FBgn0015565	72934	72935	72933	FBtr0070632	FBtr0070633
FBgn0015571	55764	55765	55763	FBtr0310527	FBtr0300496,FBtr0081545
FBgn0015577	55728	55729	55727	FBtr0302355	FBtr0302354
FBgn0015586	43883	43884	43882	FBtr0075038	FBtr0308781
FBgn0015609	12815	12816	12814	FBtr0100313,FBtr0100315,FBtr0100314,FBtr0100316	FBtr0081016,FBtr0081013,FBtr0081014,FBtr0081018
FBgn0015615	76646	76647	76645	FBtr0074291	FBtr0074290
FBgn0015622	63286	63287	63285	FBtr0110908	FBtr0085438,FBtr0085437,FBtr0110909
FBgn0015622	63293	63294	63292	FBtr0085438,FBtr0110908,FBtr0110909	FBtr0085437
FBgn0015754	18405	18404	18408	FBtr0087236	FBtr0304747
FBgn0015765	61648	61649	61647	FBtr0300572,FBtr0084581	FBtr0084580
FBgn0015773	75811	75812	75810	FBtr0308337	FBtr0073942
FBgn0015774	75826	75827	75825	FBtr0302018,FBtr0302016,FBtr0073940,FBtr0302017,FBtr0304874,FBtr0304875	FBtr0331596
FBgn0015774	75830	75831	75827	FBtr0073940	FBtr0302017
FBgn0015777	9501	9502	9500	FBtr0079383	FBtr0079382
FBgn0015778	48341	48340	48342	FBtr0082798	FBtr0082799
FBgn0015790	50723	50722	50724	FBtr0084010	FBtr0084011
FBgn0015795	51706	51705	51707	FBtr0308611	FBtr0308612
FBgn0015801	30058	30059	30057	FBtr0305671	FBtr0072427
FBgn0015803	6381	6380	6382	FBtr0112884	FBtr0081356,FBtr0112885,FBtr0302106,FBtr0081357
FBgn0015803	6385	6383	6386	FBtr0112885	FBtr0081356,FBtr0112884,FBtr0081357
FBgn0015816	7932	7933	7931	FBtr0077783,FBtr0290207	FBtr0077782,FBtr0290208
FBgn0015816	7934	7935	7933	FBtr0077782,FBtr0077783	FBtr0290207,FBtr0290208
FBgn0015829	32024	32023	32025	FBtr0300449	FBtr0073234
FBgn0015872	24824	24825	24822	FBtr0331387	FBtr0331389
FBgn0015872	24827	24828	24826	FBtr0331390,FBtr0088141	FBtr0088142
FBgn0015903	21371	21367	21373	FBtr0072068	FBtr0072066
FBgn0015904	34655	34654	34656	FBtr0075908	FBtr0300551
FBgn0015907	20149	20148	20150	FBtr0086219,FBtr0086221	FBtr0086220,FBtr0301760
FBgn0015907	20152	20151	20153	FBtr0086220,FBtr0086221,FBtr0301760	FBtr0086219
FBgn0015925	18446	18445	18447	FBtr0089871	FBtr0089872
FBgn0015926	69862	69861	69863	FBtr0074007	FBtr0330404
FBgn0015949	28046	28047	28044	FBtr0330248	FBtr0086483,FBtr0111010
FBgn0016031	39675	39676	39673	FBtr0333595	FBtr0077160
FBgn0016034	37609	37608	37610	FBtr0089631,FBtr0089632	FBtr0089633
FBgn0016034	37611	37610	37612	FBtr0089631	FBtr0089632,FBtr0089633
FBgn0016038	65717	65716	65718	FBtr0089725,FBtr0089726	FBtr0089724,FBtr0089723
FBgn0016047	24739	24740	24738	FBtr0089379,FBtr0089381	FBtr0089382,FBtr0089380
FBgn0016054	13611	13612	13610	FBtr0081405	FBtr0081404
FBgn0016061	62834	62837	62833	FBtr0309180	FBtr0085168
FBgn0016061	62835	62837	62833	FBtr0309179	FBtr0085168
FBgn0016061	62852	62853	62851	FBtr0085168,FBtr0309180	FBtr0289998
FBgn0016070	40919	40920	40918	FBtr0290104,FBtr0076551,FBtr0290103,FBtr0076550	FBtr0076549
FBgn0016070	40921	40922	40920	FBtr0290103	FBtr0290104,FBtr0076551,FBtr0076550,FBtr0076549
FBgn0016075	8828	8829	8827	FBtr0333541	FBtr0079036
FBgn0016081	41153	41154	41152	FBtr0306240,FBtr0306241,FBtr0306242,FBtr0333859	FBtr0333858,FBtr0076417,FBtr0301435,FBtr0333860
FBgn0016081	41157	41159	41156	FBtr0306242,FBtr0333860	FBtr0333858,FBtr0076417,FBtr0301435
FBgn0016081	41158	41159	41156	FBtr0306240,FBtr0306241,FBtr0333859	FBtr0333858,FBtr0076417,FBtr0301435
FBgn0016081	41176	41177	41175	FBtr0306240,FBtr0301435,FBtr0306242,FBtr0333859	FBtr0333858,FBtr0076417,FBtr0306241,FBtr0333860
FBgn0016119	61272	61273	61271	FBtr0305982	FBtr0333777,FBtr0084432
FBgn0016120	49997	49996	49998	FBtr0083728	FBtr0083727
FBgn0016126	64452	64451	64453	FBtr0089065,FBtr0333670	FBtr0089069,FBtr0089067
FBgn0016126	64455	64454	64456	FBtr0089065,FBtr0089069,FBtr0089067	FBtr0089063,FBtr0333670
FBgn0016131	18599	18598	18601	FBtr0087103	FBtr0087102
FBgn0016650	49647	49646	49648	FBtr0083510	FBtr0083509
FBgn0016694	40451	40452	40450	FBtr0332081	FBtr0306535,FBtr0076782,FBtr0332080,FBtr0076780,FBtr0300500,FBtr0076776,FBtr0076777,FBtr0332082,FBtr0076775,FBtr0332083
FBgn0016694	40453	40454	40452	FBtr0306535,FBtr0076782,FBtr0076780,FBtr0300500,FBtr0076776,FBtr0076777,FBtr0300499,FBtr0332081,FBtr0076775,FBtr0332083	FBtr0332080,FBtr0332082
FBgn0016694	40457	40458	40456	FBtr0076782	FBtr0332080
FBgn0016694	40460	40461	40459	FBtr0076780	FBtr0300500
FBgn0016694	40463	40464	40462	FBtr0076776,FBtr0076777,FBtr0332081,FBtr0332082	FBtr0306535,FBtr0300499
FBgn0016696	37013	37012	37014	FBtr0304936,FBtr0331523,FBtr0078247	FBtr0304935,FBtr0078250
FBgn0016697	18934	18933	18935	FBtr0086911	FBtr0086910
FBgn0016701	19087	19086	19088	FBtr0086830	FBtr0086829
FBgn0016726	20450	20449	20451	FBtr0071593	FBtr0071592
FBgn0016754	61520	61521	61519	FBtr0112888	FBtr0112889,FBtr0308563,FBtr0330380
FBgn0016756	32376	32374	32377	FBtr0306259	FBtr0077095
FBgn0016756	32379	32378	32380	FBtr0077095,FBtr0077096	FBtr0306259
FBgn0016794	31297	31296	31298	FBtr0072927	FBtr0072926
FBgn0016797	43918	43919	43917	FBtr0112890	FBtr0075028,FBtr0330195
FBgn0016797	43922	43923	43921	FBtr0299586	FBtr0330194
FBgn0016797	43925	43926	43924	FBtr0299586	FBtr0330194
FBgn0016917	60216	60217	60215	FBtr0100457,FBtr0089486	FBtr0089484,FBtr0089485,FBtr0089487
FBgn0016919	13975	13976	13974	FBtr0301173	FBtr0085925
FBgn0016920	1813	1812	1814	FBtr0079075	FBtr0300012
FBgn0016926	7513	7514	7512	FBtr0332272	FBtr0077988
FBgn0016930	12043	12044	12042	FBtr0089290,FBtr0100447,FBtr0329933	FBtr0089289,FBtr0100448
FBgn0016930	12045	12046	12044	FBtr0089289	FBtr0089290,FBtr0100448,FBtr0329933
FBgn0016975	78269	78270	78268	FBtr0302020	FBtr0302021
FBgn0016976	78269	78270	78268	FBtr0301619	FBtr0301618
FBgn0016977	102	101	103	FBtr0078122,FBtr0306341,FBtr0330652,FBtr0078121,FBtr0078123,FBtr0330653	FBtr0332336,FBtr0332337
FBgn0016977	106	105	107	FBtr0078122,FBtr0306341,FBtr0330652,FBtr0332336,FBtr0330653	FBtr0078121,FBtr0332337,FBtr0078123
FBgn0016977	92	91	94	FBtr0078122	FBtr0306341,FBtr0078121,FBtr0332336
FBgn0016977	93	91	94	FBtr0330652	FBtr0306341,FBtr0078121,FBtr0332336
FBgn0016977	95	94	96	FBtr0330652	FBtr0306341,FBtr0332336
FBgn0016977	98	97	99	FBtr0332337,FBtr0078123	FBtr0330653
FBgn0016983	32878	32877	32879	FBtr0331849	FBtr0076851,FBtr0301611,FBtr0331850
FBgn0016983	32881	32880	32882	FBtr0333404,FBtr0076851,FBtr0331849	FBtr0301611
FBgn0017418	77198	77199	77196	FBtr0332851	FBtr0089508
FBgn0017429	40757	40758	40756	FBtr0076649	FBtr0330166
FBgn0017545	64831	64832	64830	FBtr0308296,FBtr0089175	FBtr0089176
FBgn0017550	55207	55208	55206	FBtr0078741	FBtr0078742
FBgn0017558	15773	15770	15774	FBtr0333004	FBtr0112892
FBgn0017561	74805	74806	74804	FBtr0073404	FBtr0073405
FBgn0019624	47776	47775	47777	FBtr0082474	FBtr0082473
FBgn0019650	64662	64661	64663	FBtr0089185	FBtr0333669
FBgn0019650	64664	64663	64665	FBtr0089185	FBtr0333669
FBgn0019660	68751	68750	68752	FBtr0073515	FBtr0308845
FBgn0019660	68753	68752	68754	FBtr0073515	FBtr0308845
FBgn0019660	68756	68755	68757	FBtr0073515,FBtr0308845	FBtr0308846
FBgn0019660	68758	68757	68759	FBtr0073515	FBtr0308846,FBtr0308845
FBgn0019661	72928	72929	72927	FBtr0070634	FBtr0070635
FBgn0019662	32855	32854	32856	FBtr0076846,FBtr0302045	FBtr0332729
FBgn0019662	32861	32860	32862	FBtr0302045,FBtr0332729	FBtr0076846
FBgn0019686	6309	6308	6310	FBtr0081330,FBtr0306234	FBtr0081328,FBtr0081329
FBgn0019686	6311	6310	6312	FBtr0081328	FBtr0081330,FBtr0306234,FBtr0081329
FBgn0019686	6315	6314	6316	FBtr0306234	FBtr0081330,FBtr0081328,FBtr0081329
FBgn0019828	46323	46322	46324	FBtr0305962	FBtr0089742
FBgn0019925	58639	58640	58638	FBtr0083117	FBtr0083118
FBgn0019947	36924	36923	36925	FBtr0078192,FBtr0333478,FBtr0114517	FBtr0078193,FBtr0333479
FBgn0019947	36932	36931	36933	FBtr0078192,FBtr0333479	FBtr0078193,FBtr0333478
FBgn0019968	26369	26370	26368	FBtr0329956	FBtr0087357,FBtr0329955,FBtr0329957
FBgn0019968	26371	26372	26370	FBtr0087357,FBtr0329955,FBtr0329957	FBtr0329956
FBgn0019968	26374	26375	26373	FBtr0329956	FBtr0087357
FBgn0019968	26377	26378	26376	FBtr0087357	FBtr0329956,FBtr0329955,FBtr0329957
FBgn0019968	26384	26385	26383	FBtr0087357,FBtr0329955,FBtr0329957	FBtr0329956
FBgn0019985	64645	64644	64646	FBtr0332859	FBtr0089184,FBtr0332858
FBgn0019985	64648	64647	64649	FBtr0332859	FBtr0089184,FBtr0332858
FBgn0020235	63383	63384	63382	FBtr0085541	FBtr0085540
FBgn0020236	26634	26635	26633	FBtr0300597,FBtr0300596	FBtr0300598
FBgn0020238	49795	49794	49796	FBtr0083565	FBtr0083566
FBgn0020251	32627	32626	32628	FBtr0076968	FBtr0301562
FBgn0020261	77551	77552	77550	FBtr0302082	FBtr0074784
FBgn0020278	60964	60965	60963	FBtr0084276,FBtr0304669,FBtr0084275,FBtr0084274,FBtr0084273,FBtr0309249	FBtr0304670
FBgn0020278	60967	60968	60966	FBtr0084276	FBtr0304669,FBtr0304670
FBgn0020279	15153	15152	15157	FBtr0088776	FBtr0088775
FBgn0020279	15155	15151	15157	FBtr0301917	FBtr0088774,FBtr0301915,FBtr0304681,FBtr0304682,FBtr0330631
FBgn0020279	15166	15165	15167	FBtr0330630	FBtr0088774,FBtr0088775,FBtr0088776,FBtr0301915,FBtr0301917,FBtr0304681,FBtr0330631,FBtr0301916,FBtr0100575
FBgn0020279	15170	15169	15171	FBtr0088774,FBtr0088775,FBtr0088776,FBtr0301915,FBtr0301917,FBtr0304682,FBtr0330631,FBtr0301916,FBtr0100575,FBtr0330630	FBtr0304681
FBgn0020279	15173	15171	15174	FBtr0088774,FBtr0088776	FBtr0088775,FBtr0301915,FBtr0301917,FBtr0304681,FBtr0304682,FBtr0330631,FBtr0301916,FBtr0330630
FBgn0020304	7427	7428	7426	FBtr0302121,FBtr0302120	FBtr0302612,FBtr0078037,FBtr0290075
FBgn0020306	20518	20517	20519	FBtr0071603	FBtr0071602
FBgn0020309	11504	11506	11503	FBtr0080261,FBtr0080263,FBtr0305262,FBtr0080260	FBtr0080262
FBgn0020309	11507	11508	11506	FBtr0080261,FBtr0080262,FBtr0080263,FBtr0305262	FBtr0080260
FBgn0020372	21508	21507	21509	FBtr0100255	FBtr0330600,FBtr0072130
FBgn0020378	68251	68250	68252	FBtr0273354,FBtr0331335	FBtr0310290
FBgn0020378	68254	68253	68255	FBtr0071381	FBtr0310290
FBgn0020379	56930	56931	56929	FBtr0305995,FBtr0305996,FBtr0305997	FBtr0082238,FBtr0112895
FBgn0020379	56933	56934	56932	FBtr0112895,FBtr0305996,FBtr0305997	FBtr0082238,FBtr0305995
FBgn0020379	56935	56936	56934	FBtr0082238,FBtr0112895,FBtr0305997	FBtr0305995,FBtr0305996
FBgn0020381	72008	72009	72007	FBtr0114561	FBtr0114560
FBgn0020385	47458	47457	47459	FBtr0082265	FBtr0082266
FBgn0020386	30402	30401	30405	FBtr0072465	FBtr0072467
FBgn0020386	30409	30408	30410	FBtr0072469	FBtr0072470
FBgn0020386	30412	30411	30413	FBtr0072469,FBtr0072470	FBtr0072471
FBgn0020389	36628	36627	36629	FBtr0074886,FBtr0111108	FBtr0332146
FBgn0020412	41491	41492	41490	FBtr0076237,FBtr0332707	FBtr0076236
FBgn0020414	5379	5378	5380	FBtr0080863,FBtr0080864	FBtr0080862
FBgn0020415	5371	5370	5372	FBtr0305984	FBtr0308080
FBgn0020439	57046	57047	57045	FBtr0082306	FBtr0082308
FBgn0020440	27928	27929	27927	FBtr0086544,FBtr0086542,FBtr0086543,FBtr0301883	FBtr0114605,FBtr0301882
FBgn0020440	27930	27931	27929	FBtr0114605	FBtr0086544,FBtr0086542,FBtr0086543,FBtr0301882,FBtr0301883
FBgn0020440	27942	27943	27941	FBtr0086542,FBtr0114605,FBtr0301882	FBtr0086543
FBgn0020445	8229	8230	8228	FBtr0089979	FBtr0089981
FBgn0020503	5655	5654	5656	FBtr0332452	FBtr0080976,FBtr0332454,FBtr0332456,FBtr0332451,FBtr0290262,FBtr0290263,FBtr0080977,FBtr0301441
FBgn0020510	58180	58181	58179	FBtr0307077	FBtr0112896,FBtr0082910,FBtr0307076
FBgn0020510	58182	58183	58181	FBtr0112896,FBtr0082910,FBtr0307077	FBtr0307076
FBgn0020510	58186	58187	58184	FBtr0082910,FBtr0307077	FBtr0307076
FBgn0020513	75339	75340	75338	FBtr0073705	FBtr0333799
FBgn0020521	21967	21966	21968	FBtr0301502	FBtr0072313,FBtr0072312
FBgn0020618	9922	9923	9921	FBtr0331237	FBtr0331238,FBtr0079565
FBgn0020620	25839	25842	25838	FBtr0087603,FBtr0330627	FBtr0330626
FBgn0020620	25846	25847	25845	FBtr0087604	FBtr0330626
FBgn0020621	23915	23916	23912	FBtr0112897,FBtr0088604,FBtr0088602	FBtr0301511,FBtr0088603,FBtr0088601
FBgn0020621	23931	23932	23930	FBtr0088601,FBtr0308206,FBtr0088602	FBtr0302602
FBgn0020622	140	139	141	FBtr0331206	FBtr0331207
FBgn0020647	61584	61585	61583	FBtr0301419,FBtr0301418,FBtr0084507,FBtr0084506	FBtr0084508
FBgn0020655	42029	42030	42028	FBtr0075981	FBtr0332088
FBgn0020660	30299	30298	30300	FBtr0113678	FBtr0113679,FBtr0113681,FBtr0113680
FBgn0020660	30302	30301	30303	FBtr0113681	FBtr0113679
FBgn0020762	1390	1389	1391	FBtr0077426,FBtr0112899	FBtr0077427
FBgn0020767	26084	26085	26083	FBtr0329880,FBtr0087468	FBtr0329879
FBgn0020767	26088	26089	26087	FBtr0329880,FBtr0087468	FBtr0329879
FBgn0020887	44287	44288	44286	FBtr0074916	FBtr0074917
FBgn0020910	47600	47596	47601	FBtr0302586	FBtr0082346
FBgn0021761	3993	3992	3994	FBtr0089881	FBtr0089882
FBgn0021764	65765	65764	65766	FBtr0302259	FBtr0070130,FBtr0070131
FBgn0021764	65777	65776	65778	FBtr0070131	FBtr0070130,FBtr0070132,FBtr0070133,FBtr0302259,FBtr0302260
FBgn0021765	70899	70898	70900	FBtr0308351	FBtr0074511
FBgn0021776	60113	60114	60112	FBtr0083847	FBtr0083848
FBgn0021847	22527	22528	22526	FBtr0086000	FBtr0305967
FBgn0021872	20368	20367	20369	FBtr0310044	FBtr0310045
FBgn0021873	2185	2184	2186	FBtr0079249,FBtr0300038,FBtr0300039	FBtr0333242
FBgn0021873	2191	2190	2192	FBtr0079249	FBtr0300038,FBtr0333242
FBgn0021873	2193	2192	2194	FBtr0079249,FBtr0300038,FBtr0300039	FBtr0333242
FBgn0021906	7622	7623	7621	FBtr0077914	FBtr0310021
FBgn0021953	11078	11079	11077	FBtr0080134	FBtr0300633,FBtr0080133
FBgn0021979	21233	21232	21234	FBtr0071960	FBtr0071959
FBgn0022029	18938	18937	18939	FBtr0086913	FBtr0086915
FBgn0022063	26151	26153	26150	FBtr0302294	FBtr0302560
